Time (seconds),Acceleration (Frontal) [G],Acceleration (Vertical) [G],Acceleration (Lateral) [G],Sensor ID,RSSI (Received Signal Strength Indicator),Phase,Frequency,Activity Label,Room
246.48,0.82312,0.74411,0.18017,2,-56.0,5.4257,922.25,2,S1
246.5,0.82312,0.74411,0.18017,2,-56.0,5.4257,922.25,2,S1
246.55,0.82312,0.74411,0.18017,2,-56.5,1.3591,924.25,2,S1
246.6,0.82312,0.74411,0.18017,2,-56.5,1.3591,924.25,2,S1
246.63,0.82312,0.74411,0.18017,2,-56.5,1.3591,924.25,2,S1
246.68,0.82312,0.74411,0.18017,2,-56.5,1.3591,924.25,2,S1
246.73,0.82312,0.74411,0.18017,2,-56.5,1.3591,924.25,2,S1
246.75,0.82312,0.74411,0.18017,2,-56.5,1.3591,924.25,2,S1
248.25,0.82312,0.72114,0.18017,2,-57.0,0.23163,920.25,2,S1
248.33,0.82312,0.72114,0.18017,2,-57.0,0.23163,920.25,2,S1
248.38,0.82312,0.72114,0.18017,2,-57.0,0.23163,920.25,2,S1
248.4,0.82312,0.72114,0.18017,2,-57.0,0.23163,920.25,2,S1
248.45,0.82312,0.72114,0.18017,2,-57.0,0.23163,920.25,2,S1
248.5,0.82312,0.72114,0.18017,2,-57.0,0.23163,920.25,2,S1
248.75,0.82312,0.72114,0.18017,2,-56.0,6.0807,921.25,2,S1
248.83,0.82312,0.72114,0.18017,2,-56.0,6.0807,921.25,2,S1
248.88,0.82312,0.72114,0.18017,2,-56.0,6.0807,921.25,2,S1
248.9,0.82312,0.72114,0.18017,2,-56.0,6.0807,921.25,2,S1
248.95,0.82312,0.72114,0.18017,2,-56.0,6.0807,921.25,2,S1
249.0,0.82312,0.72114,0.18017,2,-56.0,6.0807,921.25,2,S1
249.03,0.82312,0.72114,0.18017,2,-56.0,4.5636,924.25,2,S1
249.08,0.82312,0.72114,0.18017,2,-56.0,4.5636,924.25,2,S1
249.13,0.82312,0.72114,0.18017,2,-56.0,4.5636,924.25,2,S1
249.15,0.82312,0.72114,0.18017,2,-56.0,4.5636,924.25,2,S1
249.2,0.82312,0.72114,0.18017,2,-56.0,4.5636,924.25,2,S1
249.23,0.82312,0.72114,0.18017,2,-56.0,4.5636,924.25,2,S1
249.5,0.82312,0.72114,0.18017,2,-57.0,0.98021,925.25,2,S1
249.58,0.82312,0.72114,0.18017,2,-57.0,0.98021,925.25,2,S1
249.63,0.82312,0.72114,0.18017,2,-57.0,0.98021,925.25,2,S1
249.65,0.82312,0.72114,0.18017,2,-57.0,0.98021,925.25,2,S1
249.7,0.82312,0.72114,0.18017,2,-57.0,0.98021,925.25,2,S1
249.75,0.82312,0.72114,0.18017,2,-57.0,0.98021,925.25,2,S1
249.78,0.82312,0.72114,0.18017,1,-67.5,2.6384,922.75,2,S1
249.83,0.82312,0.72114,0.18017,1,-67.5,2.6384,922.75,2,S1
249.88,0.82312,0.72114,0.18017,1,-67.5,2.6384,922.75,2,S1
249.9,0.82312,0.72114,0.18017,1,-67.5,2.6384,922.75,2,S1
249.95,0.82312,0.72114,0.18017,1,-67.5,2.6384,922.75,2,S1
249.98,0.82312,0.72114,0.18017,1,-67.5,2.6384,922.75,2,S1
251.75,0.77622,0.74411,0.14596,1,-67.0,1.6874,920.75,2,S1
251.83,0.77622,0.74411,0.14596,1,-67.0,1.6874,920.75,2,S1
251.88,0.77622,0.74411,0.14596,1,-67.0,1.6874,920.75,2,S1
251.93,0.77622,0.74411,0.14596,1,-67.0,1.6874,920.75,2,S1
251.95,0.77622,0.74411,0.14596,1,-67.0,1.6874,920.75,2,S1
252.0,0.77622,0.74411,0.14596,1,-67.0,1.6874,920.75,2,S1
252.25,0.77622,0.74411,0.14596,2,-56.0,6.0331,921.75,2,S1
252.3,0.77622,0.74411,0.14596,2,-56.0,6.0331,921.75,2,S1
252.35,0.77622,0.74411,0.14596,2,-56.0,6.0331,921.75,2,S1
252.4,0.77622,0.74411,0.14596,2,-56.0,6.0331,921.75,2,S1
252.43,0.77622,0.74411,0.14596,2,-56.0,6.0331,921.75,2,S1
252.48,0.77622,0.74411,0.14596,2,-56.0,6.0331,921.75,2,S1
253.25,0.77622,0.74411,0.15736,2,-56.0,0.42491,920.25,2,S1
253.33,0.77622,0.74411,0.15736,2,-56.0,0.42491,920.25,2,S1
253.35,0.77622,0.74411,0.15736,2,-56.0,0.42491,920.25,2,S1
253.4,0.77622,0.74411,0.15736,2,-56.0,0.42491,920.25,2,S1
253.45,0.77622,0.74411,0.15736,2,-56.0,0.42491,920.25,2,S1
253.5,0.77622,0.74411,0.15736,2,-56.0,0.42491,920.25,2,S1
253.53,0.77622,0.74411,0.15736,1,-67.0,1.0983,921.25,2,S1
253.58,0.77622,0.74411,0.15736,1,-67.0,1.0983,921.25,2,S1
253.6,0.77622,0.74411,0.15736,1,-67.0,1.0983,921.25,2,S1
253.65,0.77622,0.74411,0.15736,1,-67.0,1.0983,921.25,2,S1
253.7,0.77622,0.74411,0.15736,1,-67.0,1.0983,921.25,2,S1
253.73,0.77622,0.74411,0.15736,1,-67.0,1.0983,921.25,2,S1
254.0,0.77622,0.74411,0.15736,2,-55.5,0.11198,920.75,2,S1
254.05,0.77622,0.74411,0.15736,2,-55.5,0.11198,920.75,2,S1
254.1,0.77622,0.74411,0.15736,2,-55.5,0.11198,920.75,2,S1
254.15,0.77622,0.74411,0.15736,2,-55.5,0.11198,920.75,2,S1
254.18,0.77622,0.74411,0.15736,2,-55.5,0.11198,920.75,2,S1
254.23,0.77622,0.74411,0.15736,2,-55.5,0.11198,920.75,2,S1
254.5,0.77622,0.74411,0.15736,2,-55.0,5.3214,922.75,2,S1
254.58,0.77622,0.74411,0.15736,2,-55.0,5.3214,922.75,2,S1
254.63,0.77622,0.74411,0.15736,2,-55.0,5.3214,922.75,2,S1
254.65,0.77622,0.74411,0.15736,2,-55.0,5.3214,922.75,2,S1
254.7,0.77622,0.74411,0.15736,2,-55.0,5.3214,922.75,2,S1
254.73,0.77622,0.74411,0.15736,2,-55.0,5.3214,922.75,2,S1
255.5,0.69414,0.82449,0.12315,1,-67.0,2.1322,923.25,2,S1
255.58,0.69414,0.82449,0.12315,1,-67.0,2.1322,923.25,2,S1
255.63,0.69414,0.82449,0.12315,1,-67.0,2.1322,923.25,2,S1
255.65,0.69414,0.82449,0.12315,1,-67.0,2.1322,923.25,2,S1
255.7,0.69414,0.82449,0.12315,1,-67.0,2.1322,923.25,2,S1
255.75,0.69414,0.82449,0.12315,1,-67.0,2.1322,923.25,2,S1
256.0,0.69414,0.82449,0.12315,2,-55.5,6.1957,921.25,2,S1
256.1,0.69414,0.82449,0.12315,2,-55.5,6.1957,921.25,2,S1
256.13,0.69414,0.82449,0.12315,2,-55.5,6.1957,921.25,2,S1
256.18,0.69414,0.82449,0.12315,2,-55.5,6.1957,921.25,2,S1
256.23,0.69414,0.82449,0.12315,2,-55.5,6.1957,921.25,2,S1
256.25,0.69414,0.82449,0.12315,2,-55.5,6.1957,921.25,2,S1
256.3,0.69414,0.82449,0.12315,2,-56.0,1.5064,924.25,2,S1
256.35,0.69414,0.82449,0.12315,2,-56.0,1.5064,924.25,2,S1
256.38,0.69414,0.82449,0.12315,2,-56.0,1.5064,924.25,2,S1
256.43,0.69414,0.82449,0.12315,2,-56.0,1.5064,924.25,2,S1
256.48,0.69414,0.82449,0.12315,2,-56.0,1.5064,924.25,2,S1
256.5,0.69414,0.82449,0.12315,2,-56.0,1.5064,924.25,2,S1
257.5,0.74105,0.76708,0.13456,2,-55.0,4.9762,923.75,2,S1
257.57,0.74105,0.76708,0.13456,2,-55.0,4.9762,923.75,2,S1
257.63,0.74105,0.76708,0.13456,2,-55.0,4.9762,923.75,2,S1
257.65,0.74105,0.76708,0.13456,2,-55.0,4.9762,923.75,2,S1
257.7,0.74105,0.76708,0.13456,2,-55.0,4.9762,923.75,2,S1
257.75,0.74105,0.76708,0.13456,2,-55.0,4.9762,923.75,2,S1
258.25,0.74105,0.76708,0.13456,2,-56.5,0.35742,920.25,2,S1
258.32,0.74105,0.76708,0.13456,2,-56.5,0.35742,920.25,2,S1
258.38,0.74105,0.76708,0.13456,2,-56.5,0.35742,920.25,2,S1
258.4,0.74105,0.76708,0.13456,2,-56.5,0.35742,920.25,2,S1
258.45,0.74105,0.76708,0.13456,2,-56.5,0.35742,920.25,2,S1
258.5,0.74105,0.76708,0.13456,2,-56.5,0.35742,920.25,2,S1
259.5,0.74105,0.77856,0.13456,2,-55.0,5.2968,922.75,2,S1
259.57,0.74105,0.77856,0.13456,2,-55.0,5.2968,922.75,2,S1
259.63,0.74105,0.77856,0.13456,2,-55.0,5.2968,922.75,2,S1
259.65,0.74105,0.77856,0.13456,2,-55.0,5.2968,922.75,2,S1
259.7,0.74105,0.77856,0.13456,2,-55.0,5.2968,922.75,2,S1
259.75,0.74105,0.77856,0.13456,2,-55.0,5.2968,922.75,2,S1
259.78,0.74105,0.77856,0.13456,1,-67.5,0.59672,921.75,2,S1
259.82,0.74105,0.77856,0.13456,1,-67.5,0.59672,921.75,2,S1
259.88,0.74105,0.77856,0.13456,1,-67.5,0.59672,921.75,2,S1
259.9,0.74105,0.77856,0.13456,1,-67.5,0.59672,921.75,2,S1
259.95,0.74105,0.77856,0.13456,1,-67.5,0.59672,921.75,2,S1
259.98,0.74105,0.77856,0.13456,1,-67.5,0.59672,921.75,2,S1
260.75,0.97555,0.68669,0.23718,1,-66.5,4.2169,921.25,2,S1
260.82,0.97555,0.68669,0.23718,1,-66.5,4.2169,921.25,2,S1
260.85,0.97555,0.68669,0.23718,1,-66.5,4.2169,921.25,2,S1
260.9,0.97555,0.68669,0.23718,1,-66.5,4.2169,921.25,2,S1
260.95,0.97555,0.68669,0.23718,1,-66.5,4.2169,921.25,2,S1
260.98,0.97555,0.68669,0.23718,1,-66.5,4.2169,921.25,2,S1
261.5,0.97555,0.68669,0.23718,2,-56.0,0.14113,920.75,2,S1
261.57,0.97555,0.68669,0.23718,2,-56.0,0.14113,920.75,2,S1
261.63,0.97555,0.68669,0.23718,2,-56.0,0.14113,920.75,2,S1
261.68,0.97555,0.68669,0.23718,2,-56.0,0.14113,920.75,2,S1
261.7,0.97555,0.68669,0.23718,2,-56.0,0.14113,920.75,2,S1
261.75,0.97555,0.68669,0.23718,2,-56.0,0.14113,920.75,2,S1
261.78,0.97555,0.68669,0.23718,2,-56.0,1.1965,924.75,2,S1
261.82,0.97555,0.68669,0.23718,2,-56.0,1.1965,924.75,2,S1
261.88,0.97555,0.68669,0.23718,2,-56.0,1.1965,924.75,2,S1
261.9,0.97555,0.68669,0.23718,2,-56.0,1.1965,924.75,2,S1
261.95,0.97555,0.68669,0.23718,2,-56.0,1.1965,924.75,2,S1
262.0,0.97555,0.68669,0.23718,2,-56.0,1.1965,924.75,2,S1
262.03,0.97555,0.68669,0.23718,1,-67.5,5.7524,922.75,2,S1
262.07,0.97555,0.68669,0.23718,1,-67.5,5.7524,922.75,2,S1
262.13,0.97555,0.68669,0.23718,1,-67.5,5.7524,922.75,2,S1
262.15,0.97555,0.68669,0.23718,1,-67.5,5.7524,922.75,2,S1
262.2,0.97555,0.68669,0.23718,1,-67.5,5.7524,922.75,2,S1
262.25,0.97555,0.68669,0.23718,1,-67.5,5.7524,922.75,2,S1
262.5,0.97555,0.68669,0.23718,2,-56.5,2.0877,925.75,2,S1
262.57,0.97555,0.68669,0.23718,2,-56.5,2.0877,925.75,2,S1
262.63,0.97555,0.68669,0.23718,2,-56.5,2.0877,925.75,2,S1
262.65,0.97555,0.68669,0.23718,2,-56.5,2.0877,925.75,2,S1
262.7,0.97555,0.68669,0.23718,2,-56.5,2.0877,925.75,2,S1
262.75,0.97555,0.68669,0.23718,2,-56.5,2.0877,925.75,2,S1
264.5,0.084423,1.2264,0.13456,2,-47.5,3.4821,922.75,4,S1
264.57,0.084423,1.2264,0.13456,2,-47.5,3.4821,922.75,4,S1
264.63,0.084423,1.2264,0.13456,2,-47.5,3.4821,922.75,4,S1
264.68,0.084423,1.2264,0.13456,2,-47.5,3.4821,922.75,4,S1
264.7,0.084423,1.2264,0.13456,2,-47.5,3.4821,922.75,4,S1
264.75,0.084423,1.2264,0.13456,2,-47.5,3.4821,922.75,4,S1
264.82,0.084423,1.2264,0.13456,2,-47.5,3.9301,922.75,4,S1
264.88,0.084423,1.2264,0.13456,2,-47.5,3.9301,922.75,4,S1
264.93,0.084423,1.2264,0.13456,2,-47.5,3.9301,922.75,4,S1
264.95,0.084423,1.2264,0.13456,2,-47.5,3.9301,922.75,4,S1
265.0,0.084423,1.2264,0.13456,2,-47.5,3.9301,922.75,4,S1
265.05,0.060972,0.92784,0.054735,2,-48.5,2.3071,923.75,4,S1
265.07,0.060972,0.92784,0.054735,2,-48.5,2.3071,923.75,4,S1
265.13,0.060972,0.92784,0.054735,2,-48.5,2.3071,923.75,4,S1
265.18,0.060972,0.92784,0.054735,2,-48.5,2.3071,923.75,4,S1
265.2,0.060972,0.92784,0.054735,2,-48.5,2.3071,923.75,4,S1
265.25,0.060972,0.92784,0.054735,2,-48.5,2.3071,923.75,4,S1
265.3,0.060972,0.92784,0.054735,1,-59.5,1.5064,923.75,4,S1
265.32,0.060972,0.92784,0.054735,1,-59.5,1.5064,923.75,4,S1
265.38,0.060972,0.92784,0.054735,1,-59.5,1.5064,923.75,4,S1
265.4,0.060972,0.92784,0.054735,1,-59.5,1.5064,923.75,4,S1
265.45,0.060972,0.92784,0.054735,1,-59.5,1.5064,923.75,4,S1
265.5,0.060972,0.92784,0.054735,1,-59.5,1.5064,923.75,4,S1
265.53,0.096148,0.99674,0.088944,2,-57.5,4.3749,923.25,4,S1
265.57,0.096148,0.99674,0.088944,2,-57.5,4.3749,923.25,4,S1
265.63,0.096148,0.99674,0.088944,2,-57.5,4.3749,923.25,4,S1
265.65,0.096148,0.99674,0.088944,2,-57.5,4.3749,923.25,4,S1
265.7,0.096148,0.99674,0.088944,2,-57.5,4.3749,923.25,4,S1
265.75,0.096148,0.99674,0.088944,2,-57.5,4.3749,923.25,4,S1
269.25,0.096148,0.99674,0.088944,3,-59.5,0.63967,924.75,1,S1
269.32,0.096148,0.99674,0.088944,3,-59.5,0.63967,924.75,1,S1
269.38,0.096148,0.99674,0.088944,3,-59.5,0.63967,924.75,1,S1
269.43,0.096148,0.99674,0.088944,3,-59.5,0.63967,924.75,1,S1
269.45,0.096148,0.99674,0.088944,3,-59.5,0.63967,924.75,1,S1
269.5,0.096148,0.99674,0.088944,3,-59.5,0.63967,924.75,1,S1
269.55,0.54171,0.81301,0.020525,3,-56.0,1.0492,921.75,1,S1
269.57,0.54171,0.81301,0.020525,3,-56.0,1.0492,921.75,1,S1
269.63,0.54171,0.81301,0.020525,3,-56.0,1.0492,921.75,1,S1
269.68,0.54171,0.81301,0.020525,3,-56.0,1.0492,921.75,1,S1
269.7,0.54171,0.81301,0.020525,3,-56.0,1.0492,921.75,1,S1
269.75,0.54171,0.81301,0.020525,3,-56.0,1.0492,921.75,1,S1
269.8,0.54171,0.81301,0.020525,1,-56.0,1.5202,923.75,1,S1
269.82,0.54171,0.81301,0.020525,1,-56.0,1.5202,923.75,1,S1
269.88,0.54171,0.81301,0.020525,1,-56.0,1.5202,923.75,1,S1
269.93,0.54171,0.81301,0.020525,1,-56.0,1.5202,923.75,1,S1
269.95,0.54171,0.81301,0.020525,1,-56.0,1.5202,923.75,1,S1
270.0,0.54171,0.81301,0.020525,1,-56.0,1.5202,923.75,1,S1
270.05,0.54171,0.81301,0.020525,1,-57.0,5.2692,925.75,1,S1
270.07,0.54171,0.81301,0.020525,1,-57.0,5.2692,925.75,1,S1
270.13,0.54171,0.81301,0.020525,1,-57.0,5.2692,925.75,1,S1
270.18,0.54171,0.81301,0.020525,1,-57.0,5.2692,925.75,1,S1
270.2,0.54171,0.81301,0.020525,1,-57.0,5.2692,925.75,1,S1
270.25,0.54171,0.81301,0.020525,1,-57.0,5.2692,925.75,1,S1
270.5,0.38928,0.95081,-0.0022806,1,-59.0,5.4732,922.25,1,S1
270.57,0.38928,0.95081,-0.0022806,1,-59.0,5.4732,922.25,1,S1
270.63,0.38928,0.95081,-0.0022806,1,-59.0,5.4732,922.25,1,S1
270.65,0.38928,0.95081,-0.0022806,1,-59.0,5.4732,922.25,1,S1
270.7,0.38928,0.95081,-0.0022806,1,-59.0,5.4732,922.25,1,S1
270.75,0.38928,0.95081,-0.0022806,1,-59.0,5.4732,922.25,1,S1
271.0,0.74105,0.67521,0.043332,4,-66.5,0.013806,920.75,1,S1
271.07,0.74105,0.67521,0.043332,4,-66.5,0.013806,920.75,1,S1
271.13,0.74105,0.67521,0.043332,4,-66.5,0.013806,920.75,1,S1
271.15,0.74105,0.67521,0.043332,4,-66.5,0.013806,920.75,1,S1
271.2,0.74105,0.67521,0.043332,4,-66.5,0.013806,920.75,1,S1
271.23,0.74105,0.67521,0.043332,4,-66.5,0.013806,920.75,1,S1
272.0,1.3508,-0.094162,0.043332,1,-57.5,4.3212,921.75,3,S1
272.07,1.3508,-0.094162,0.043332,1,-57.5,4.3212,921.75,3,S1
272.1,1.3508,-0.094162,0.043332,1,-57.5,4.3212,921.75,3,S1
272.15,1.3508,-0.094162,0.043332,1,-57.5,4.3212,921.75,3,S1
272.2,1.3508,-0.094162,0.043332,1,-57.5,4.3212,921.75,3,S1
272.23,1.3508,-0.094162,0.043332,1,-57.5,4.3212,921.75,3,S1
272.5,1.1749,-0.059712,-0.10491,1,-59.0,6.1927,923.25,3,S1
272.57,1.1749,-0.059712,-0.10491,1,-59.0,6.1927,923.25,3,S1
272.63,1.1749,-0.059712,-0.10491,1,-59.0,6.1927,923.25,3,S1
272.65,1.1749,-0.059712,-0.10491,1,-59.0,6.1927,923.25,3,S1
272.7,1.1749,-0.059712,-0.10491,1,-59.0,6.1927,923.25,3,S1
272.75,1.1749,-0.059712,-0.10491,1,-59.0,6.1927,923.25,3,S1
273.0,1.1749,-0.059712,-0.10491,3,-56.5,0.70256,921.25,3,S1
273.07,1.1749,-0.059712,-0.10491,3,-56.5,0.70256,921.25,3,S1
273.13,1.1749,-0.059712,-0.10491,3,-56.5,0.70256,921.25,3,S1
273.18,1.1749,-0.059712,-0.10491,3,-56.5,0.70256,921.25,3,S1
273.2,1.1749,-0.059712,-0.10491,3,-56.5,0.70256,921.25,3,S1
273.25,1.1749,-0.059712,-0.10491,3,-56.5,0.70256,921.25,3,S1
273.28,1.1749,-0.059712,-0.10491,1,-58.5,2.3194,924.25,3,S1
273.32,1.1749,-0.059712,-0.10491,1,-58.5,2.3194,924.25,3,S1
273.38,1.1749,-0.059712,-0.10491,1,-58.5,2.3194,924.25,3,S1
273.43,1.1749,-0.059712,-0.10491,1,-58.5,2.3194,924.25,3,S1
273.45,1.1749,-0.059712,-0.10491,1,-58.5,2.3194,924.25,3,S1
273.5,1.1749,-0.059712,-0.10491,1,-58.5,2.3194,924.25,3,S1
273.75,1.257,-0.094162,-0.13912,1,-61.0,0.91272,925.25,3,S1
273.82,1.257,-0.094162,-0.13912,1,-61.0,0.91272,925.25,3,S1
273.85,1.257,-0.094162,-0.13912,1,-61.0,0.91272,925.25,3,S1
273.9,1.257,-0.094162,-0.13912,1,-61.0,0.91272,925.25,3,S1
273.95,1.257,-0.094162,-0.13912,1,-61.0,0.91272,925.25,3,S1
273.98,1.257,-0.094162,-0.13912,1,-61.0,0.91272,925.25,3,S1
274.5,1.0694,-0.01378,-0.17333,1,-56.5,5.4303,923.75,3,S1
274.57,1.0694,-0.01378,-0.17333,1,-56.5,5.4303,923.75,3,S1
274.6,1.0694,-0.01378,-0.17333,1,-56.5,5.4303,923.75,3,S1
274.65,1.0694,-0.01378,-0.17333,1,-56.5,5.4303,923.75,3,S1
274.68,1.0694,-0.01378,-0.17333,1,-56.5,5.4303,923.75,3,S1
274.73,1.0694,-0.01378,-0.17333,1,-56.5,5.4303,923.75,3,S1
274.78,1.0694,-0.01378,-0.17333,1,-59.5,0.6274,925.75,3,S1
274.8,1.0694,-0.01378,-0.17333,1,-59.5,0.6274,925.75,3,S1
274.85,1.0694,-0.01378,-0.17333,1,-59.5,0.6274,925.75,3,S1
274.9,1.0694,-0.01378,-0.17333,1,-59.5,0.6274,925.75,3,S1
274.93,1.0694,-0.01378,-0.17333,1,-59.5,0.6274,925.75,3,S1
274.98,1.0694,-0.01378,-0.17333,1,-59.5,0.6274,925.75,3,S1
275.25,1.1749,-0.071196,-0.10491,1,-56.0,0.74091,922.25,3,S1
275.32,1.1749,-0.071196,-0.10491,1,-56.0,0.74091,922.25,3,S1
275.35,1.1749,-0.071196,-0.10491,1,-56.0,0.74091,922.25,3,S1
275.4,1.1749,-0.071196,-0.10491,1,-56.0,0.74091,922.25,3,S1
275.45,1.1749,-0.071196,-0.10491,1,-56.0,0.74091,922.25,3,S1
275.48,1.1749,-0.071196,-0.10491,1,-56.0,0.74091,922.25,3,S1
276.5,1.1045,-0.059712,-0.12771,1,-57.0,0.19328,922.75,3,S1
276.57,1.1045,-0.059712,-0.12771,1,-57.0,0.19328,922.75,3,S1
276.63,1.1045,-0.059712,-0.12771,1,-57.0,0.19328,922.75,3,S1
276.68,1.1045,-0.059712,-0.12771,1,-57.0,0.19328,922.75,3,S1
276.7,1.1045,-0.059712,-0.12771,1,-57.0,0.19328,922.75,3,S1
276.75,1.1045,-0.059712,-0.12771,1,-57.0,0.19328,922.75,3,S1
277.0,1.3156,-0.15158,-0.070699,1,-57.5,5.5392,923.75,3,S1
277.07,1.3156,-0.15158,-0.070699,1,-57.5,5.5392,923.75,3,S1
277.13,1.3156,-0.15158,-0.070699,1,-57.5,5.5392,923.75,3,S1
277.15,1.3156,-0.15158,-0.070699,1,-57.5,5.5392,923.75,3,S1
277.2,1.3156,-0.15158,-0.070699,1,-57.5,5.5392,923.75,3,S1
277.25,1.3156,-0.15158,-0.070699,1,-57.5,5.5392,923.75,3,S1
278.0,1.339,-0.15158,-0.059296,1,-56.5,0.69183,922.25,3,S1
278.07,1.339,-0.15158,-0.059296,1,-56.5,0.69183,922.25,3,S1
278.13,1.339,-0.15158,-0.059296,1,-56.5,0.69183,922.25,3,S1
278.18,1.339,-0.15158,-0.059296,1,-56.5,0.69183,922.25,3,S1
278.2,1.339,-0.15158,-0.059296,1,-56.5,0.69183,922.25,3,S1
278.25,1.339,-0.15158,-0.059296,1,-56.5,0.69183,922.25,3,S1
278.28,1.339,-0.15158,-0.059296,1,-56.0,4.7645,921.25,3,S1
278.32,1.339,-0.15158,-0.059296,1,-56.0,4.7645,921.25,3,S1
278.38,1.339,-0.15158,-0.059296,1,-56.0,4.7645,921.25,3,S1
278.43,1.339,-0.15158,-0.059296,1,-56.0,4.7645,921.25,3,S1
278.45,1.339,-0.15158,-0.059296,1,-56.0,4.7645,921.25,3,S1
278.5,1.339,-0.15158,-0.059296,1,-56.0,4.7645,921.25,3,S1
278.53,1.0342,-0.01378,-0.18473,1,-56.5,5.26,920.75,3,S1
278.57,1.0342,-0.01378,-0.18473,1,-56.5,5.26,920.75,3,S1
278.63,1.0342,-0.01378,-0.18473,1,-56.5,5.26,920.75,3,S1
278.65,1.0342,-0.01378,-0.18473,1,-56.5,5.26,920.75,3,S1
278.7,1.0342,-0.01378,-0.18473,1,-56.5,5.26,920.75,3,S1
278.75,1.0342,-0.01378,-0.18473,1,-56.5,5.26,920.75,3,S1
279.0,1.3156,-0.14009,-0.059296,1,-57.0,0.25311,922.75,3,S1
279.07,1.3156,-0.14009,-0.059296,1,-57.0,0.25311,922.75,3,S1
279.13,1.3156,-0.14009,-0.059296,1,-57.0,0.25311,922.75,3,S1
279.15,1.3156,-0.14009,-0.059296,1,-57.0,0.25311,922.75,3,S1
279.2,1.3156,-0.14009,-0.059296,1,-57.0,0.25311,922.75,3,S1
279.25,1.3156,-0.14009,-0.059296,1,-57.0,0.25311,922.75,3,S1
279.5,1.2687,-0.12861,-0.070699,1,-57.5,5.5822,923.75,3,S1
279.57,1.2687,-0.12861,-0.070699,1,-57.5,5.5822,923.75,3,S1
279.6,1.2687,-0.12861,-0.070699,1,-57.5,5.5822,923.75,3,S1
279.65,1.2687,-0.12861,-0.070699,1,-57.5,5.5822,923.75,3,S1
279.68,1.2687,-0.12861,-0.070699,1,-57.5,5.5822,923.75,3,S1
279.73,1.2687,-0.12861,-0.070699,1,-57.5,5.5822,923.75,3,S1
279.78,1.2452,-0.11713,-0.082102,1,-57.5,6.0163,923.25,3,S1
279.8,1.2452,-0.11713,-0.082102,1,-57.5,6.0163,923.25,3,S1
279.85,1.2452,-0.11713,-0.082102,1,-57.5,6.0163,923.25,3,S1
279.9,1.2452,-0.11713,-0.082102,1,-57.5,6.0163,923.25,3,S1
279.93,1.2452,-0.11713,-0.082102,1,-57.5,6.0163,923.25,3,S1
279.98,1.2452,-0.11713,-0.082102,1,-57.5,6.0163,923.25,3,S1
280.0,1.2452,-0.11713,-0.082102,1,-56.5,5.7923,920.25,3,S1
280.05,1.2452,-0.11713,-0.082102,1,-56.5,5.7923,920.25,3,S1
280.1,1.2452,-0.11713,-0.082102,1,-56.5,5.7923,920.25,3,S1
280.15,1.2452,-0.11713,-0.082102,1,-56.5,5.7923,920.25,3,S1
280.18,1.2452,-0.11713,-0.082102,1,-56.5,5.7923,920.25,3,S1
280.23,1.2452,-0.11713,-0.082102,1,-56.5,5.7923,920.25,3,S1
280.25,1.2452,-0.11713,-0.082102,1,-56.5,0.74091,922.25,3,S1
280.3,1.2452,-0.11713,-0.082102,1,-56.5,0.74091,922.25,3,S1
280.35,1.2452,-0.11713,-0.082102,1,-56.5,0.74091,922.25,3,S1
280.38,1.2452,-0.11713,-0.082102,1,-56.5,0.74091,922.25,3,S1
280.43,1.2452,-0.11713,-0.082102,1,-56.5,0.74091,922.25,3,S1
280.48,1.2452,-0.11713,-0.082102,1,-56.5,0.74091,922.25,3,S1
281.5,1.1397,-0.048229,-0.12771,1,-57.0,0.28685,922.75,3,S1
281.57,1.1397,-0.048229,-0.12771,1,-57.0,0.28685,922.75,3,S1
281.6,1.1397,-0.048229,-0.12771,1,-57.0,0.28685,922.75,3,S1
281.65,1.1397,-0.048229,-0.12771,1,-57.0,0.28685,922.75,3,S1
281.7,1.1397,-0.048229,-0.12771,1,-57.0,0.28685,922.75,3,S1
281.73,1.1397,-0.048229,-0.12771,1,-57.0,0.28685,922.75,3,S1
282.0,1.0107,-0.0022966,-0.19613,1,-60.5,0.68262,925.75,3,S1
282.1,1.0107,-0.0022966,-0.19613,1,-60.5,0.68262,925.75,3,S1
282.13,1.0107,-0.0022966,-0.19613,1,-60.5,0.68262,925.75,3,S1
282.18,1.0107,-0.0022966,-0.19613,1,-60.5,0.68262,925.75,3,S1
282.23,1.0107,-0.0022966,-0.19613,1,-60.5,0.68262,925.75,3,S1
282.25,1.0107,-0.0022966,-0.19613,1,-60.5,0.68262,925.75,3,S1
282.5,1.1514,-0.071196,-0.12771,1,-56.5,5.8046,920.25,3,S1
282.57,1.1514,-0.071196,-0.12771,1,-56.5,5.8046,920.25,3,S1
282.63,1.1514,-0.071196,-0.12771,1,-56.5,5.8046,920.25,3,S1
282.65,1.1514,-0.071196,-0.12771,1,-56.5,5.8046,920.25,3,S1
282.7,1.1514,-0.071196,-0.12771,1,-56.5,5.8046,920.25,3,S1
282.75,1.1514,-0.071196,-0.12771,1,-56.5,5.8046,920.25,3,S1
282.78,1.1514,-0.071196,-0.12771,1,-56.5,0.79153,922.25,3,S1
282.82,1.1514,-0.071196,-0.12771,1,-56.5,0.79153,922.25,3,S1
282.88,1.1514,-0.071196,-0.12771,1,-56.5,0.79153,922.25,3,S1
282.9,1.1514,-0.071196,-0.12771,1,-56.5,0.79153,922.25,3,S1
